# index Xpos Ypos 8 8again 0 star_template_index 0again magnitude 0again2 1 0again3 0again4 mag_again RA DEC 
1.701000000000000000e+03 1.707417915797473324e+04 1.982783092664237756e+02 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -2.566664863457454038e-01 -2.589886617197196261e-01
1.702000000000000000e+03 6.107565819900938550e+03 6.128796494111452375e+02 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 7.842782365541581258e-02 -2.463202874375197970e-01
1.703000000000000000e+03 1.107224795331517635e+04 1.375085790076464764e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -7.327179037380299187e-02 1.551179369093927951e-01
1.704000000000000000e+03 8.222041885263874065e+03 8.495682990180144770e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 1.381810807135611108e-02 -5.456852025133684947e-03
1.705000000000000000e+03 1.711657000599471212e+04 2.597459223007117544e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -2.579604947197953746e-01 -1.856803560220872951e-01
1.706000000000000000e+03 1.627428951206951069e+03 6.219549841680734971e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 2.153203543818192622e-01 -7.500536489594898659e-02
1.707000000000000000e+03 7.154103417040392742e+03 2.867803253425297044e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 4.644978390043460331e-02 -1.774198439815317940e-01
1.708000000000000000e+03 1.518932566710384162e+04 1.958330338073296844e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -1.990723954777465499e-01 -2.052092941728429210e-01
1.709000000000000000e+03 4.927876019606419504e+03 4.793537762617435874e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 1.144734212789728783e-01 -1.185779562006609028e-01
1.710000000000000000e+03 1.366705715909131504e+04 9.533171977236585008e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -1.525573746954522469e-01 2.624420035714643273e-02
1.711000000000000000e+03 6.640729680413992355e+03 3.643308403254697168e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 6.213620457580933815e-02 -1.537238532923001222e-01
1.712000000000000000e+03 1.700119861268103341e+04 5.962192101688339790e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -2.544341692314651682e-01 -8.286907361793884041e-02
1.713000000000000000e+03 1.532795425392956713e+04 8.291403893588041683e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -2.033069963829124693e-01 -1.169871330989239074e-02
1.714000000000000000e+03 5.227468804817300224e+03 7.286903466157315052e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 1.053189809601285110e-01 -4.239178192583126226e-02
1.715000000000000000e+03 1.336172738521799147e+04 2.231504743173454244e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -1.432286832566706247e-01 -1.968622984614492311e-01
1.716000000000000000e+03 5.843969814209000106e+03 6.742621007065837375e+02 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 8.648220835872218182e-02 -2.444447125368258422e-01
1.717000000000000000e+03 1.051951104869007577e+04 6.151572048499205039e+02 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -5.638285939774644734e-02 -2.462506954657794345e-01
1.718000000000000000e+03 1.142368110156776856e+04 6.075095313977675687e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -8.400983764004237020e-02 -7.941925324243136186e-02
1.719000000000000000e+03 1.439227058953282176e+04 1.247016786897264319e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -1.747170159435257608e-01 1.159857414935259873e-01
1.720000000000000000e+03 4.241864338465916262e+02 2.277088029818724863e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 2.520873804794901418e-01 -1.954694758139548516e-01
1.721000000000000000e+03 3.819418366088701077e+03 1.365295740459999797e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 1.483432384192124864e-01 1.521265328599173683e-01
1.722000000000000000e+03 1.235073585905063919e+04 1.241590563401688814e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -1.123366537191120007e-01 1.143277287587668167e-01
1.723000000000000000e+03 9.776306403254371617e+03 6.841381626692350437e+01 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -3.367366245491280885e-02 -2.629567434502598777e-01
1.724000000000000000e+03 8.598025390326783963e+03 4.640365911299284107e+02 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 2.329745463577511267e-03 -2.508682697738903178e-01
1.725000000000000000e+03 9.578122389242371355e+02 3.383541882257849011e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 2.357816190606281948e-01 -1.616611636560927323e-01
1.726000000000000000e+03 6.042078704497797844e+03 9.736159683685988284e+02 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 8.042877230869309446e-02 -2.352977888027086850e-01
1.727000000000000000e+03 1.500822749061207469e+04 9.218028044972987118e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -1.935375714031430661e-01 1.661480242686983258e-02
1.728000000000000000e+03 5.359456730732499636e+02 6.874751998208862460e+02 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 2.486733035122432323e-01 -2.440409789527776818e-01
1.729000000000000000e+03 6.877590580153094379e+03 1.392473483034748824e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 5.489877976395175774e-02 1.604308430910907080e-01
1.730000000000000000e+03 1.639694452791513686e+04 8.552173033916918939e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -2.359705843503427936e-01 -3.730767355398918479e-03
1.731000000000000000e+03 8.827065474881243290e+02 1.262894672178679866e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 2.380761061343880103e-01 1.208373175517362952e-01
1.732000000000000000e+03 1.300630152167179767e+04 1.302359454620003271e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -1.323679591703829650e-01 1.328960010754740018e-01
1.733000000000000000e+03 4.469203226974822428e+03 8.791615364397695885e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 1.284881783746642525e-01 3.585526075958154601e-03
1.734000000000000000e+03 1.503439950491115087e+04 1.605369649191535063e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -1.943387686078562049e-01 2.254824494167753934e-01
1.735000000000000000e+03 1.294319148077610225e+04 1.717923340706629460e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -1.304405824631042765e-01 2.598738551574986677e-01
1.736000000000000000e+03 1.536569313418782804e+04 6.231850977277184029e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -2.044602980394919500e-01 -7.462949686383525683e-02
1.737000000000000000e+03 3.745980241500949433e+03 2.183559291850825957e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 1.505875603840316213e-01 -1.983272983629739694e-01
1.738000000000000000e+03 9.217154538059558035e+03 6.301652707204267244e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -1.658812521662480360e-02 -7.249666622717437781e-02
1.739000000000000000e+03 1.351919715006504339e+04 3.874864407216033214e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -1.480398988786421344e-01 -1.466485309490370981e-01
1.740000000000000000e+03 4.262532249135334496e+03 9.212173984124056005e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 1.348031302145951682e-01 1.643592834537471389e-02
1.741000000000000000e+03 4.003111910419989727e+03 6.564473097736492491e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 1.427299475845503762e-01 -6.446604318313417514e-02
1.742000000000000000e+03 4.715703778173054275e+02 8.335096722170615976e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 2.506380748363506994e-01 -1.036365465875817467e-02
1.743000000000000000e+03 1.662884259485473376e+04 1.324019152608489094e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -2.430570786772654479e-01 1.395142421275113453e-01
1.744000000000000000e+03 1.231775748631983697e+04 4.753864317017201756e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01 -1.113290008978280593e-01 -1.197902003717791625e-01
1.745000000000000000e+03 1.102604533573168010e+04 9.324402699594043952e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 -7.185977951915785422e-02 1.986513909584656720e-02
1.746000000000000000e+03 1.290722350791665485e+04 5.814558926718967996e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 -1.293403697625697402e-01 -8.738008729755854243e-02
1.747000000000000000e+03 9.222708914443430331e+03 1.361792632274673088e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 -1.675788723390738907e-02 1.510561386921786819e-01
1.748000000000000000e+03 8.260227473430308237e+03 1.109502796751766073e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 1.265133669055210769e-02 7.396757783795708530e-02
1.749000000000000000e+03 7.798728852777964676e+03 1.475446723296898597e+02 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 2.675294948286923921e-02 -2.605388561816753823e-01
1.750000000000000000e+03 1.111068640905481334e+04 1.145092824783090146e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 -7.444611183732777193e-02 8.484230862530610373e-02
1.751000000000000000e+03 3.496337934534500619e+03 2.952062701084105356e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 1.582153542974046867e-01 -1.748452497475126710e-01
1.752000000000000000e+03 1.540652334627492019e+04 1.256856379559519155e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 -2.057081580337314641e-01 1.189922836958816343e-01
1.753000000000000000e+03 1.408271990217294115e+04 9.842498547748225974e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 -1.652581968019831982e-01 3.569584556722434771e-02
1.754000000000000000e+03 6.064418907304047934e+03 6.965138996092473462e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 7.974550990518296245e-02 -5.222347406670141412e-02
1.755000000000000000e+03 1.003802754227254081e+04 1.204104042387451773e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 -4.167040978968965942e-02 1.028735140044166052e-01
1.756000000000000000e+03 2.446618000970798221e+03 1.486064438204586804e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 1.902904289665985627e-01 1.890280793929856318e-01
1.757000000000000000e+03 1.686878947702996811e+04 1.351006783192407966e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 -2.503889010440620289e-01 1.477604625837087571e-01
1.758000000000000000e+03 1.566387148647191134e+04 9.461535148798842783e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 -2.135711486290006178e-01 2.405529726599319601e-02
1.759000000000000000e+03 1.599357738005678584e+04 1.253769258698863086e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 -2.236459512445884701e-01 1.180489967662367162e-01
1.760000000000000000e+03 5.762544500650793452e+03 7.180813927516539479e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 8.896944520130982414e-02 -4.563340671763273237e-02
1.761000000000000000e+03 2.934240532283412904e+03 1.368845261120893883e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 1.753904430790476920e-01 1.532111086174128001e-01
1.762000000000000000e+03 3.673938219230237792e+03 1.438284135413646800e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 1.527886502768787125e-01 1.744285424290873132e-01
1.763000000000000000e+03 1.561392890038848464e+03 2.381847860968784971e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 2.173391621283447539e-01 -1.922684809732585764e-01
1.764000000000000000e+03 2.083744280845968660e+03 4.129496979553012352e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 2.013777929583347170e-01 -1.388680912387404986e-01
1.765000000000000000e+03 1.237029688218619867e+03 4.683910881736762349e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 2.272495508071273596e-01 -1.219276664497925960e-01
1.766000000000000000e+03 1.717198684049936492e+04 2.881275635552693529e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 -2.596536713879411540e-01 -1.770081878609724713e-01
1.767000000000000000e+03 1.284792811783193883e+03 6.809909955213081957e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 2.257897190774422747e-01 -5.696658364912727396e-02
1.768000000000000000e+03 2.299411824921800871e+03 3.348844727830831744e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 1.947881454065211460e-01 -1.627213544858071292e-01
1.769000000000000000e+03 1.435166088888808736e+04 1.033173859894661473e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 -1.734758737604489842e-01 5.064484713161956919e-02
1.770000000000000000e+03 1.006632162477514066e+04 1.762879753480677891e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 -4.253517295603034820e-02 -2.111813953687285139e-01
1.771000000000000000e+03 1.343500920483032496e+04 4.682703695214476284e+03 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 -1.454673341109359030e-01 -1.219645527046402250e-01
1.772000000000000000e+03 1.094540330696479396e+04 1.154581271120691963e+04 8.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350000000000000000e+01 -6.939579458073155682e-02 8.774155611735111326e-02
